,municipio,unnamed: 0,ph,n,mo,k,ca,mg,na,al,cic,p,fe,mn,zn,cu,s,b,ar,l,a,clasificacion,Rangos ph,Rangos n,Rangos mo,Rangos k,Rangos ca,Rangos mg,Rangos na,Rangos al,Rangos cic,Rangos p,Rangos fe,Rangos mn,Rangos zn,Rangos cu,Rangos s,Rangos b,Rangos ar,Rangos l,Rangos a,muestras
101,PEÑOL,5814.5,5.6,0.65,18.95,0.22999999999999998,3.0949999999999998,0.595,0.025,0.7000000000000001,25.5,8.5,426.0,13.5,4.65,1.65,4.1,0.12,32.0,22.0,46.0,2.5,"(4.499, 5.0]  0    (5.0, 5.5]   1    (5.5, 6.0]   1","Series([], )","(4.999, 10.0]  0    (10.0, 15.0]   0    (15.0, 20.0]   2","(0.199, 0.4]  2    (0.4, 0.6]   0    (0.6, 0.8]   0","(1.499, 3.0]  1    (3.0, 5.0]   1    (5.0, 6.0]   0","(0.599, 1.2]  1    (1.2, 1.8]   0    (1.8, 2.4]   0","(0.019, 0.04]  2    (0.04, 0.06]   0    (0.06, 0.08]   0","(0.399, 0.8]  2    (0.8, 1.2]   0    (1.2, 1.6]   0","(9.999, 15.0]  0    (15.0, 20.0]   0    (20.0, 25.0]   1","(6.999, 14.0]  2    (14.0, 21.0]   0    (21.0, 28.0]   0","Series([], )","Series([], )","(2.999, 6.0]  2    (6.0, 9.0]   0    (9.0, 12.0]   0","Series([], )","(4.999, 10.0]  1    (10.0, 15.0]   0    (15.0, 20.0]   0","(0.149, 0.3]  1    (0.3, 0.45]   0    (0.45, 0.6]   0","Series([], )","(19.999, 25.0]  2    (25.0, 30.0]   0    (30.0, 35.0]   0","(29.999, 40.0]  0    (40.0, 50.0]   2    (50.0, 60.0]   0",175
102,PIEDRAS,25395.0,4.846666666666668,0.592,16.76,0.5813333333333333,2.0700000000000003,0.796,0.020000000000000004,1.0466666666666666,36.8,19.4,206.4,21.733333333333334,8.22,6.346666666666666,30.346666666666668,0.4746666666666666,31.133333333333333,34.666666666666664,34.2,2.6,"(4.499, 5.0]  9    (5.0, 5.5]   5    (5.5, 6.0]   0","(0.199, 0.3]  0    (0.3, 0.4]   0    (0.4, 0.5]   1","(4.999, 10.0]  0    (10.0, 15.0]   6    (15.0, 20.0]   4","(0.199, 0.4]  4    (0.4, 0.6]   2    (0.6, 0.8]   5","(1.499, 3.0]  13    (3.0, 5.0]    0    (5.0, 6.0]    0","(0.599, 1.2]  12    (1.2, 1.8]    0    (1.8, 2.4]    0","(0.019, 0.04]  11    (0.04, 0.06]   0    (0.06, 0.08]   0","(0.399, 0.8]  2    (0.8, 1.2]   3    (1.2, 1.6]   2","(9.999, 15.0]  0    (15.0, 20.0]   0    (20.0, 25.0]   2","(6.999, 14.0]  6    (14.0, 21.0]   1    (21.0, 28.0]   2","(69.999, 140.0]  4    (140.0, 210.0]   6    (210.0, 280.0]   1","(19.999, 40.0]  4    (40.0, 60.0]   2    (60.0, 80.0]   0","(2.999, 6.0]  3    (6.0, 9.0]   6    (9.0, 12.0]   4","(2.999, 6.0]  9    (6.0, 9.0]   2    (9.0, 12.0]   3","(4.999, 10.0]  7    (10.0, 15.0]   2    (15.0, 20.0]   0","(0.149, 0.3]  4    (0.3, 0.45]   1    (0.45, 0.6]   2","(6.999, 14.0]  1    (14.0, 21.0]   2    (21.0, 28.0]   2","(19.999, 25.0]  1    (25.0, 30.0]   4    (30.0, 35.0]   2","(29.999, 40.0]  10    (40.0, 50.0]    2    (50.0, 60.0]    0",2
103,PITAL,49818.6,4.9,0.304,7.519999999999999,0.22799999999999998,4.8839999999999995,1.504,0.062,1.2399999999999998,16.0,25.0,278.8,17.4,1.92,1.92,4.220000000000001,0.466,29.0,22.8,48.2,2.2,"(4.499, 5.0]  2    (5.0, 5.5]   1    (5.5, 6.0]   1","(0.199, 0.3]  1    (0.3, 0.4]   0    (0.4, 0.5]   1","(4.999, 10.0]  1    (10.0, 15.0]   1    (15.0, 20.0]   1","(0.199, 0.4]  1    (0.4, 0.6]   1    (0.6, 0.8]   0","(1.499, 3.0]  1    (3.0, 5.0]   1    (5.0, 6.0]   0","(0.599, 1.2]  1    (1.2, 1.8]   1    (1.8, 2.4]   0","(0.019, 0.04]  0    (0.04, 0.06]   1    (0.06, 0.08]   0","(0.399, 0.8]  0    (0.8, 1.2]   0    (1.2, 1.6]   1","(9.999, 15.0]  4    (15.0, 20.0]   0    (20.0, 25.0]   0","(6.999, 14.0]  1    (14.0, 21.0]   1    (21.0, 28.0]   0","(69.999, 140.0]  1    (140.0, 210.0]   2    (210.0, 280.0]   0","(19.999, 40.0]  3    (40.0, 60.0]   0    (60.0, 80.0]   0","(2.999, 6.0]  1    (6.0, 9.0]   0    (9.0, 12.0]   0","(2.999, 6.0]  0    (6.0, 9.0]   1    (9.0, 12.0]   0","(4.999, 10.0]  1    (10.0, 15.0]   0    (15.0, 20.0]   0","(0.149, 0.3]  1    (0.3, 0.45]   1    (0.45, 0.6]   1","(6.999, 14.0]  1    (14.0, 21.0]   0    (21.0, 28.0]   1","(19.999, 25.0]  1    (25.0, 30.0]   2    (30.0, 35.0]   0","(29.999, 40.0]  2    (40.0, 50.0]   1    (50.0, 60.0]   1",15
104,POPAYÁN,22270.0,5.032352941176471,0.48382352941176476,13.070588235294117,0.285,1.6547058823529415,0.4955882352941176,0.024117647058823542,0.864705882352941,30.235294117647058,6.411764705882353,162.05882352941177,24.705882352941178,1.7294117647058824,3.8088235294117654,14.714705882352943,0.1464705882352941,36.029411764705884,27.676470588235293,36.26470588235294,3.6470588235294117,"(4.499, 5.0]  19    (5.0, 5.5]   14    (5.5, 6.0]    1","(0.199, 0.3]   2    (0.3, 0.4]    9    (0.4, 0.5]   11","(4.999, 10.0]  11    (10.0, 15.0]   14    (15.0, 20.0]   6","(0.199, 0.4]  10    (0.4, 0.6]    4    (0.6, 0.8]    3","(1.499, 3.0]  11    (3.0, 5.0]    6    (5.0, 6.0]    0","(0.599, 1.2]  9    (1.2, 1.8]   3    (1.8, 2.4]   0","(0.019, 0.04]  30    (0.04, 0.06]   2    (0.06, 0.08]   0","(0.399, 0.8]  12    (0.8, 1.2]    7    (1.2, 1.6]    4","(9.999, 15.0]  0    (15.0, 20.0]   3    (20.0, 25.0]   5","(6.999, 14.0]  14    (14.0, 21.0]   0    (21.0, 28.0]   0","(69.999, 140.0]  10    (140.0, 210.0]   21    (210.0, 280.0]   3","(19.999, 40.0]  10    (40.0, 60.0]    3    (60.0, 80.0]    1","(2.999, 6.0]  4    (6.0, 9.0]   0    (9.0, 12.0]   0","(2.999, 6.0]  16    (6.0, 9.0]    3    (9.0, 12.0]   1","(4.999, 10.0]  14    (10.0, 15.0]   8    (15.0, 20.0]   4","(0.149, 0.3]  11    (0.3, 0.45]   2    (0.45, 0.6]   0","(6.999, 14.0]   0    (14.0, 21.0]   10    (21.0, 28.0]   6","(19.999, 25.0]  5    (25.0, 30.0]   5    (30.0, 35.0]   7","(29.999, 40.0]   7    (40.0, 50.0]   16    (50.0, 60.0]    0",5
105,PUEBLO BELLO,17439.0,5.074999999999999,0.34500000000000003,8.2,0.29,4.1625000000000005,1.0,0.07250000000000001,0.825,15.25,6.5,326.25,84.0,2.8,2.45,15.525,0.41250000000000003,32.5,20.0,47.25,3.75,"(4.499, 5.0]  1    (5.0, 5.5]   1    (5.5, 6.0]   1","(0.199, 0.3]  0    (0.3, 0.4]   4    (0.4, 0.5]   0","(4.999, 10.0]  4    (10.0, 15.0]   0    (15.0, 20.0]   0","(0.199, 0.4]  3    (0.4, 0.6]   1    (0.6, 0.8]   0","(1.499, 3.0]  2    (3.0, 5.0]   1    (5.0, 6.0]   0","(0.599, 1.2]  2    (1.2, 1.8]   1    (1.8, 2.4]   0","(0.019, 0.04]  3    (0.04, 0.06]   0    (0.06, 0.08]   0","(0.399, 0.8]  1    (0.8, 1.2]   0    (1.2, 1.6]   0","(9.999, 15.0]  1    (15.0, 20.0]   1    (20.0, 25.0]   1","(6.999, 14.0]  1    (14.0, 21.0]   0    (21.0, 28.0]   0","(69.999, 140.0]  0    (140.0, 210.0]   1    (210.0, 280.0]   1","(19.999, 40.0]  0    (40.0, 60.0]   0    (60.0, 80.0]   3","(2.999, 6.0]  2    (6.0, 9.0]   0    (9.0, 12.0]   0","(2.999, 6.0]  1    (6.0, 9.0]   0    (9.0, 12.0]   0","(4.999, 10.0]  2    (10.0, 15.0]   0    (15.0, 20.0]   0","(0.149, 0.3]  1    (0.3, 0.45]   1    (0.45, 0.6]   2","(6.999, 14.0]  0    (14.0, 21.0]   0    (21.0, 28.0]   3","(19.999, 25.0]  1    (25.0, 30.0]   1    (30.0, 35.0]   0","(29.999, 40.0]  0    (40.0, 50.0]   0    (50.0, 60.0]   3",34
106,PUERTO BOYACÁ,16212.5,5.6499999999999995,0.12,2.3000000000000003,0.17999999999999997,5.281666666666666,2.9716666666666662,0.09999999999999999,0.2166666666666667,9.0,23.333333333333332,182.0,81.33333333333333,2.516666666666667,1.5,3.4499999999999997,0.15666666666666665,17.666666666666668,14.166666666666666,67.5,2.3333333333333335,"(4.499, 5.0]  0    (5.0, 5.5]   2    (5.5, 6.0]   3","Series([], )","Series([], )","(0.199, 0.4]  0    (0.4, 0.6]   1    (0.6, 0.8]   0","(1.499, 3.0]  3    (3.0, 5.0]   0    (5.0, 6.0]   0","(0.599, 1.2]  1    (1.2, 1.8]   0    (1.8, 2.4]   0","(0.019, 0.04]  2    (0.04, 0.06]   2    (0.06, 0.08]   0","(0.399, 0.8]  1    (0.8, 1.2]   0    (1.2, 1.6]   0","(9.999, 15.0]  2    (15.0, 20.0]   1    (20.0, 25.0]   0","Series([], )","(69.999, 140.0]  2    (140.0, 210.0]   3    (210.0, 280.0]   0","(19.999, 40.0]  0    (40.0, 60.0]   0    (60.0, 80.0]   3","(2.999, 6.0]  2    (6.0, 9.0]   0    (9.0, 12.0]   0","(2.999, 6.0]  1    (6.0, 9.0]   0    (9.0, 12.0]   0","(4.999, 10.0]  1    (10.0, 15.0]   0    (15.0, 20.0]   0","(0.149, 0.3]  3    (0.3, 0.45]   0    (0.45, 0.6]   0","(6.999, 14.0]  2    (14.0, 21.0]   3    (21.0, 28.0]   1","(19.999, 25.0]  1    (25.0, 30.0]   0    (30.0, 35.0]   0","(29.999, 40.0]  0    (40.0, 50.0]   0    (50.0, 60.0]   1",4
107,PUERTO GAITÁN,10871.0,5.4,0.14,2.9,0.04,0.03,0.02,0.01,0.6000000000000001,5.0,2.0,132.0,1.0,0.1,0.3,3.1,0.15,13.0,20.0,67.0,14.0,"(4.499, 5.0]  0    (5.0, 5.5]   1    (5.5, 6.0]   0","Series([], )","Series([], )","Series([], )","Series([], )","Series([], )","Series([], )","(0.399, 0.8]  1    (0.8, 1.2]   0    (1.2, 1.6]   0","Series([], )","Series([], )","(69.999, 140.0]  1    (140.0, 210.0]   0    (210.0, 280.0]   0","Series([], )","Series([], )","Series([], )","Series([], )","(0.149, 0.3]  1    (0.3, 0.45]   0    (0.45, 0.6]   0","(6.999, 14.0]  1    (14.0, 21.0]   0    (21.0, 28.0]   0","(19.999, 25.0]  1    (25.0, 30.0]   0    (30.0, 35.0]   0","Series([], )",6
108,QUIMBAYA,24403.083333333332,5.366666666666667,0.275,6.466666666666666,0.335,3.694999999999999,0.9491666666666668,0.03416666666666667,0.4583333333333333,17.5,19.833333333333332,275.1666666666667,44.333333333333336,7.824999999999999,7.0,10.6,0.28833333333333333,21.833333333333332,25.916666666666668,52.0,3.9166666666666665,"(4.499, 5.0]  4    (5.0, 5.5]   4    (5.5, 6.0]   3","(0.199, 0.3]  2    (0.3, 0.4]   2    (0.4, 0.5]   3","(4.999, 10.0]  3    (10.0, 15.0]   3    (15.0, 20.0]   0","(0.199, 0.4]  3    (0.4, 0.6]   4    (0.6, 0.8]   1","(1.499, 3.0]  1    (3.0, 5.0]   5    (5.0, 6.0]   0","(0.599, 1.2]  4    (1.2, 1.8]   3    (1.8, 2.4]   1","(0.019, 0.04]  5    (0.04, 0.06]   2    (0.06, 0.08]   1","(0.399, 0.8]  1    (0.8, 1.2]   2    (1.2, 1.6]   0","(9.999, 15.0]  6    (15.0, 20.0]   0    (20.0, 25.0]   3","(6.999, 14.0]  3    (14.0, 21.0]   3    (21.0, 28.0]   2","(69.999, 140.0]  1    (140.0, 210.0]   3    (210.0, 280.0]   1","(19.999, 40.0]  4    (40.0, 60.0]   1    (60.0, 80.0]   1","(2.999, 6.0]  1    (6.0, 9.0]   3    (9.0, 12.0]   4","(2.999, 6.0]  2    (6.0, 9.0]   7    (9.0, 12.0]   0","(4.999, 10.0]  2    (10.0, 15.0]   1    (15.0, 20.0]   2","(0.149, 0.3]  6    (0.3, 0.45]   5    (0.45, 0.6]   0","(6.999, 14.0]  1    (14.0, 21.0]   4    (21.0, 28.0]   6","(19.999, 25.0]  7    (25.0, 30.0]   2    (30.0, 35.0]   3","(29.999, 40.0]  0    (40.0, 50.0]   4    (50.0, 60.0]   7",1
109,QUINCHÍA,17374.416666666668,5.375,0.5280555555555554,14.508333333333333,0.23777777777777778,2.8213888888888885,0.8550000000000002,0.05055555555555558,0.6861111111111111,30.63888888888889,8.333333333333334,210.19444444444446,27.63888888888889,5.408333333333334,5.002777777777777,10.163888888888886,0.23638888888888898,20.194444444444443,34.30555555555556,45.0,4.166666666666667,"(4.499, 5.0]   6    (5.0, 5.5]   20    (5.5, 6.0]   10","(0.199, 0.3]  2    (0.3, 0.4]   5    (0.4, 0.5]   6","(4.999, 10.0]   7    (10.0, 15.0]   15    (15.0, 20.0]   11","(0.199, 0.4]  20    (0.4, 0.6]    3    (0.6, 0.8]    0","(1.499, 3.0]  10    (3.0, 5.0]    9    (5.0, 6.0]    1","(0.599, 1.2]  10    (1.2, 1.8]    3    (1.8, 2.4]    0","(0.019, 0.04]  18    (0.04, 0.06]   12    (0.06, 0.08]   4","(0.399, 0.8]  22    (0.8, 1.2]    2    (1.2, 1.6]    1","(9.999, 15.0]  1    (15.0, 20.0]   3    (20.0, 25.0]   4","(6.999, 14.0]  4    (14.0, 21.0]   1    (21.0, 28.0]   1","(69.999, 140.0]   8    (140.0, 210.0]   16    (210.0, 280.0]   4","(19.999, 40.0]  8    (40.0, 60.0]   4    (60.0, 80.0]   4","(2.999, 6.0]  14    (6.0, 9.0]    6    (9.0, 12.0]   6","(2.999, 6.0]  19    (6.0, 9.0]    1    (9.0, 12.0]   5","(4.999, 10.0]  12    (10.0, 15.0]   5    (15.0, 20.0]   1","(0.149, 0.3]  20    (0.3, 0.45]   5    (0.45, 0.6]   3","(6.999, 14.0]   5    (14.0, 21.0]   21    (21.0, 28.0]   7","(19.999, 25.0]  2    (25.0, 30.0]   7    (30.0, 35.0]   9","(29.999, 40.0]   5    (40.0, 50.0]   26    (50.0, 60.0]    5",12
110,REMEDIOS,1255.0,4.8,0.19,4.0,0.12,0.46,0.17,0.04,1.4,6.0,3.0,463.0,2.0,0.6000000000000001,1.5,1.4,1.08,25.0,11.0,65.0,4.0,"(4.499, 5.0]  1    (5.0, 5.5]   0    (5.5, 6.0]   0","Series([], )","Series([], )","Series([], )","Series([], )","Series([], )","(0.019, 0.04]  1    (0.04, 0.06]   0    (0.06, 0.08]   0","(0.399, 0.8]  0    (0.8, 1.2]   0    (1.2, 1.6]   1","Series([], )","Series([], )","Series([], )","Series([], )","Series([], )","Series([], )","Series([], )","Series([], )","(6.999, 14.0]  0    (14.0, 21.0]   0    (21.0, 28.0]   1","Series([], )","Series([], )",36
111,RESTREPO,2361.5,5.7,0.31,7.3,0.195,6.975,6.625,0.175,0.1,15.0,3.0,308.0,74.5,1.8,4.45,1.45,0.12000000000000001,32.0,26.5,41.0,1.0,"(4.499, 5.0]  0    (5.0, 5.5]   1    (5.5, 6.0]   1","(0.199, 0.3]  1    (0.3, 0.4]   1    (0.4, 0.5]   0","(4.999, 10.0]  2    (10.0, 15.0]   0    (15.0, 20.0]   0","(0.199, 0.4]  1    (0.4, 0.6]   0    (0.6, 0.8]   0","Series([], )","Series([], )","Series([], )","Series([], )","(9.999, 15.0]  1    (15.0, 20.0]   1    (20.0, 25.0]   0","Series([], )","(69.999, 140.0]  0    (140.0, 210.0]   0    (210.0, 280.0]   1","(19.999, 40.0]  0    (40.0, 60.0]   1    (60.0, 80.0]   0","Series([], )","(2.999, 6.0]  2    (6.0, 9.0]   0    (9.0, 12.0]   0","Series([], )","Series([], )","Series([], )","(19.999, 25.0]  1    (25.0, 30.0]   1    (30.0, 35.0]   0","(29.999, 40.0]  1    (40.0, 50.0]   1    (50.0, 60.0]   0",1
112,RIOBLANCO,11849.0,5.566666666666666,0.22666666666666668,5.033333333333332,0.30000000000000004,7.523333333333333,1.5666666666666664,0.02666666666666667,0.13333333333333333,15.333333333333334,31.666666666666668,224.33333333333334,68.0,3.366666666666667,9.166666666666666,1.9000000000000001,0.25333333333333335,23.666666666666668,20.666666666666668,55.666666666666664,4.0,"(4.499, 5.0]  0    (5.0, 5.5]   2    (5.5, 6.0]   1","(0.199, 0.3]  2    (0.3, 0.4]   0    (0.4, 0.5]   0","(4.999, 10.0]  2    (10.0, 15.0]   0    (15.0, 20.0]   0","(0.199, 0.4]  1    (0.4, 0.6]   1    (0.6, 0.8]   0","Series([], )","(0.599, 1.2]  1    (1.2, 1.8]   2    (1.8, 2.4]   0","(0.019, 0.04]  3    (0.04, 0.06]   0    (0.06, 0.08]   0","Series([], )","(9.999, 15.0]  2    (15.0, 20.0]   1    (20.0, 25.0]   0","(6.999, 14.0]  0    (14.0, 21.0]   0    (21.0, 28.0]   1","(69.999, 140.0]  0    (140.0, 210.0]   2    (210.0, 280.0]   1","(19.999, 40.0]  0    (40.0, 60.0]   1    (60.0, 80.0]   1","(2.999, 6.0]  3    (6.0, 9.0]   0    (9.0, 12.0]   0","(2.999, 6.0]  0    (6.0, 9.0]   0    (9.0, 12.0]   1","Series([], )","(0.149, 0.3]  2    (0.3, 0.45]   1    (0.45, 0.6]   0","(6.999, 14.0]  0    (14.0, 21.0]   2    (21.0, 28.0]   0","(19.999, 25.0]  2    (25.0, 30.0]   0    (30.0, 35.0]   0","(29.999, 40.0]  0    (40.0, 50.0]   1    (50.0, 60.0]   1",2
113,RIOFRÍO,9138.5,5.9,0.23,5.125,0.305,13.7575,6.619999999999999,0.0875,0.15,19.5,2.75,285.5,91.25,3.4000000000000004,6.45,3.1499999999999995,0.19749999999999998,33.75,25.5,40.5,1.0,"(4.499, 5.0]  0    (5.0, 5.5]   0    (5.5, 6.0]   4","(0.199, 0.3]  4    (0.3, 0.4]   0    (0.4, 0.5]   0","(4.999, 10.0]  2    (10.0, 15.0]   0    (15.0, 20.0]   0","(0.199, 0.4]  3    (0.4, 0.6]   1    (0.6, 0.8]   0","Series([], )","(0.599, 1.2]  0    (1.2, 1.8]   0    (1.8, 2.4]   1","(0.019, 0.04]  0    (0.04, 0.06]   0    (0.06, 0.08]   2","Series([], )","(9.999, 15.0]  1    (15.0, 20.0]   1    (20.0, 25.0]   2","Series([], )","(69.999, 140.0]  0    (140.0, 210.0]   0    (210.0, 280.0]   3","(19.999, 40.0]  0    (40.0, 60.0]   0    (60.0, 80.0]   1","(2.999, 6.0]  3    (6.0, 9.0]   0    (9.0, 12.0]   0","(2.999, 6.0]  1    (6.0, 9.0]   1    (9.0, 12.0]   1","(4.999, 10.0]  1    (10.0, 15.0]   0    (15.0, 20.0]   0","(0.149, 0.3]  1    (0.3, 0.45]   1    (0.45, 0.6]   0","Series([], )","(19.999, 25.0]  2    (25.0, 30.0]   2    (30.0, 35.0]   0","(29.999, 40.0]  2    (40.0, 50.0]   2    (50.0, 60.0]   0",3
114,RIOSUCIO,40216.5,4.983333333333333,0.37333333333333335,9.95,0.43500000000000005,8.033333333333333,2.395,0.075,1.1166666666666667,23.5,10.666666666666666,261.8333333333333,65.33333333333333,4.8999999999999995,3.35,14.549999999999999,0.40166666666666667,27.666666666666668,30.5,41.666666666666664,2.8333333333333335,"(4.499, 5.0]  4    (5.0, 5.5]   2    (5.5, 6.0]   0","(0.199, 0.3]  1    (0.3, 0.4]   2    (0.4, 0.5]   1","(4.999, 10.0]  3    (10.0, 15.0]   1    (15.0, 20.0]   0","(0.199, 0.4]  2    (0.4, 0.6]   1    (0.6, 0.8]   1","(1.499, 3.0]  1    (3.0, 5.0]   0    (5.0, 6.0]   1","(0.599, 1.2]  1    (1.2, 1.8]   1    (1.8, 2.4]   0","(0.019, 0.04]  2    (0.04, 0.06]   2    (0.06, 0.08]   1","(0.399, 0.8]  3    (0.8, 1.2]   1    (1.2, 1.6]   0","(9.999, 15.0]  0    (15.0, 20.0]   1    (20.0, 25.0]   1","(6.999, 14.0]  6    (14.0, 21.0]   0    (21.0, 28.0]   0","(69.999, 140.0]  1    (140.0, 210.0]   0    (210.0, 280.0]   3","(19.999, 40.0]  1    (40.0, 60.0]   1    (60.0, 80.0]   0","(2.999, 6.0]  2    (6.0, 9.0]   1    (9.0, 12.0]   1","(2.999, 6.0]  3    (6.0, 9.0]   0    (9.0, 12.0]   0","(4.999, 10.0]  3    (10.0, 15.0]   1    (15.0, 20.0]   0","(0.149, 0.3]  3    (0.3, 0.45]   1    (0.45, 0.6]   1","(6.999, 14.0]  0    (14.0, 21.0]   0    (21.0, 28.0]   3","(19.999, 25.0]  0    (25.0, 30.0]   2    (30.0, 35.0]   4","(29.999, 40.0]  3    (40.0, 50.0]   3    (50.0, 60.0]   0",4
115,RISARALDA,22973.76923076923,5.175000000000002,0.31269230769230777,7.513461538461538,0.4265384615384614,3.540769230769231,1.4199999999999997,0.04480769230769232,0.6692307692307693,22.03846153846154,11.0,279.4423076923077,44.46153846153846,6.684615384615383,6.311538461538461,16.00384615384615,0.38557692307692293,28.692307692307693,27.576923076923077,43.73076923076923,3.25,"(4.499, 5.0]  20    (5.0, 5.5]   21    (5.5, 6.0]    8","(0.199, 0.3]  23    (0.3, 0.4]   15    (0.4, 0.5]    7","(4.999, 10.0]  26    (10.0, 15.0]   8    (15.0, 20.0]   1","(0.199, 0.4]  12    (0.4, 0.6]   11    (0.6, 0.8]    9","(1.499, 3.0]  23    (3.0, 5.0]   14    (5.0, 6.0]    3","(0.599, 1.2]  18    (1.2, 1.8]    5    (1.8, 2.4]    4","(0.019, 0.04]  30    (0.04, 0.06]   7    (0.06, 0.08]   6","(0.399, 0.8]  16    (0.8, 1.2]    8    (1.2, 1.6]    4","(9.999, 15.0]   5    (15.0, 20.0]   19    (20.0, 25.0]   14","(6.999, 14.0]  18    (14.0, 21.0]   9    (21.0, 28.0]   0","(69.999, 140.0]   3    (140.0, 210.0]   13    (210.0, 280.0]   14","(19.999, 40.0]  17    (40.0, 60.0]   14    (60.0, 80.0]    4","(2.999, 6.0]  17    (6.0, 9.0]   13    (9.0, 12.0]   9","(2.999, 6.0]  20    (6.0, 9.0]   17    (9.0, 12.0]   10","(4.999, 10.0]  11    (10.0, 15.0]   11    (15.0, 20.0]   8","(0.149, 0.3]  13    (0.3, 0.45]   13    (0.45, 0.6]   8","(6.999, 14.0]   3    (14.0, 21.0]   9    (21.0, 28.0]   14","(19.999, 25.0]  18    (25.0, 30.0]   19    (30.0, 35.0]    9","(29.999, 40.0]  12    (40.0, 50.0]   32    (50.0, 60.0]    5",6
116,RIVERA,12830.2,5.679999999999999,0.22799999999999998,5.279999999999999,0.246,5.812,1.466,0.04,0.30000000000000004,13.6,49.0,169.0,37.2,2.16,1.86,9.860000000000001,0.22800000000000004,20.2,20.8,59.0,3.2,"(4.499, 5.0]  0    (5.0, 5.5]   3    (5.5, 6.0]   1","(0.199, 0.3]  2    (0.3, 0.4]   0    (0.4, 0.5]   1","(4.999, 10.0]  2    (10.0, 15.0]   1    (15.0, 20.0]   0","(0.199, 0.4]  1    (0.4, 0.6]   1    (0.6, 0.8]   0","(1.499, 3.0]  0    (3.0, 5.0]   1    (5.0, 6.0]   2","(0.599, 1.2]  2    (1.2, 1.8]   3    (1.8, 2.4]   0","(0.019, 0.04]  4    (0.04, 0.06]   0    (0.06, 0.08]   1","(0.399, 0.8]  1    (0.8, 1.2]   0    (1.2, 1.6]   0","(9.999, 15.0]  2    (15.0, 20.0]   0    (20.0, 25.0]   1","Series([], )","(69.999, 140.0]  2    (140.0, 210.0]   2    (210.0, 280.0]   1","(19.999, 40.0]  2    (40.0, 60.0]   2    (60.0, 80.0]   0","(2.999, 6.0]  1    (6.0, 9.0]   0    (9.0, 12.0]   0","(2.999, 6.0]  1    (6.0, 9.0]   0    (9.0, 12.0]   0","(4.999, 10.0]  1    (10.0, 15.0]   0    (15.0, 20.0]   0","(0.149, 0.3]  3    (0.3, 0.45]   1    (0.45, 0.6]   0","(6.999, 14.0]  1    (14.0, 21.0]   2    (21.0, 28.0]   2","(19.999, 25.0]  1    (25.0, 30.0]   1    (30.0, 35.0]   0","(29.999, 40.0]  0    (40.0, 50.0]   1    (50.0, 60.0]   2",52
117,ROLDANILLO,24432.333333333332,4.933333333333333,0.24333333333333332,5.533333333333334,0.18000000000000002,7.976666666666667,3.3733333333333335,0.06333333333333334,0.5666666666666668,19.666666666666668,16.0,297.6666666666667,54.666666666666664,2.8666666666666667,4.066666666666666,10.200000000000001,0.5066666666666667,30.333333333333332,26.666666666666668,42.0,3.3333333333333335,"(4.499, 5.0]  2    (5.0, 5.5]   1    (5.5, 6.0]   0","(0.199, 0.3]  1    (0.3, 0.4]   1    (0.4, 0.5]   0","(4.999, 10.0]  2    (10.0, 15.0]   0    (15.0, 20.0]   0","(0.199, 0.4]  2    (0.4, 0.6]   0    (0.6, 0.8]   0","(1.499, 3.0]  0    (3.0, 5.0]   2    (5.0, 6.0]   0","(0.599, 1.2]  1    (1.2, 1.8]   0    (1.8, 2.4]   0","(0.019, 0.04]  0    (0.04, 0.06]   2    (0.06, 0.08]   1","(0.399, 0.8]  3    (0.8, 1.2]   0    (1.2, 1.6]   0","(9.999, 15.0]  1    (15.0, 20.0]   0    (20.0, 25.0]   2","Series([], )","(69.999, 140.0]  0    (140.0, 210.0]   1    (210.0, 280.0]   0","(19.999, 40.0]  2    (40.0, 60.0]   0    (60.0, 80.0]   0","(2.999, 6.0]  2    (6.0, 9.0]   0    (9.0, 12.0]   0","(2.999, 6.0]  1    (6.0, 9.0]   1    (9.0, 12.0]   0","(4.999, 10.0]  2    (10.0, 15.0]   0    (15.0, 20.0]   1","(0.149, 0.3]  0    (0.3, 0.45]   1    (0.45, 0.6]   1","(6.999, 14.0]  0    (14.0, 21.0]   0    (21.0, 28.0]   2","(19.999, 25.0]  1    (25.0, 30.0]   2    (30.0, 35.0]   0","(29.999, 40.0]  1    (40.0, 50.0]   2    (50.0, 60.0]   0",5
